codigo_inep;codigo_mec;nome_escola_original;nome_escola_cadastro;municipio;ano;data_documento;data_evento;tipo_evento;status_evento;documento_origem;pagina_origem;evidencia;nivel_confianca;observacao
41136276;41136276;VILA MACEDO, C E-EF M PROFIS;VILA MACEDO C E CMEF M;Piraquara;2023;2023-12-01;2023-12-04;CONSULTA;CONVOCADA;edital1122023_gsseed_expansao.pdf;1;Edital nº 112/2023 (p. 1) - Edital de expansão de Consulta Pública para adesão ao Programa CCM.;CONFIRMADO;Convocação para consulta pública de expansão do programa.
41025318;41025318;ALBERTO SANTOS DUMONT, C E-EF M PROFIS;ALBERTO SANTOS DUMONT C E CMEF M P;Apucarana;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;1;Edital nº 114/2023 (p. 1) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41025806;41025806;JOSE DE ANCHIETA, C E PE-EF M PROFIS;JOSE DE ANCHIETA C E CM PEEF M PROFIS;Apucarana;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;1;Edital nº 114/2023 (p. 1) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41026055;41026055;OSMAR GUARACY FREIRE, C E-EF M P;OSMAR GUARACY FREIRE C E CMEF M P;Apucarana;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;1;Edital nº 114/2023 (p. 1) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41026152;41026152;POLIVALENTE C DOMINGOS SILVA,C E-EFMP;POLIVALENTE C D SILVA C E CMEF M P;Apucarana;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;1;Edital nº 114/2023 (p. 1) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41027370;41027370;ROSA D CALSAVARA, C E-EF M PROFIS;ROSA D CALSAVARA C E CMEF M PROFIS;Cambira;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;1;Edital nº 114/2023 (p. 1) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41122801;41122801;ALBERTO KRAUSE, C E PROF-EF M;ALBERTO KRAUSE C E CM PROFEF M P;Almirante Tamandaré;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;1;Edital nº 114/2023 (p. 1) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41124014;41124014;JUVENTUDE DE SANTO ANTONIO, C E-EF M;JUVENTUDE DE SANTO ANTONIO C E CMEF M;Balsa Nova;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;1;Edital nº 114/2023 (p. 1) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41124669;41124669;IVAN F DO AMARAL FILHO, C E-EF M PROF;IVAN F DO AMARAL FILHO C E CM EF M P;Campina Grande do Sul;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;1;Edital nº 114/2023 (p. 1) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41125053;41125053;DJALMA MARINHO, C E-EF M PROFIS 69;DJALMA MARINHO C E CMEF M PROFIS;Campo Largo;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;1;Edital nº 114/2023 (p. 1) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41126122;41126122;JOAO R DE CAMARGO, C E-EF M PROFIS;JOAO R DE CAMARGO C E CM EF M;Colombo;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;1;Edital nº 114/2023 (p. 1) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41150902;41150902;PLANTA DEODORO, C E-EF M;PLANTA DEODORO C E CM EF M;Piraquara;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;1;Edital nº 114/2023 (p. 1) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41158806;41158806;ROCHA POMBO, C E-EF M;ROCHA POMBO C E CMEF M;Araucária;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;1;Edital nº 114/2023 (p. 1) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41164920;41164920;IRONDI MANTOVANI PUGLIESI, C E-EF M;IRONDI MANTOVANI PUGLIESI C E CMEF M;Arapongas;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;1;Edital nº 114/2023 (p. 1) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41373456;41373456;OSCAR J D P E SILVA, C E-EF M;OSCAR J D P E SILVA C E CM EF M;Pinhais;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;1;Edital nº 114/2023 (p. 1) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41003292;41003292;SANTOS DUMONT, C E-EF M;SANTOS DUMONT C E CMEF M;Santa Cruz de Monte Castelo;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41012631;41012631;RIBEIRO DE CAMPOS, E E-EF;RIBEIRO DE CAMPOS E E CMEF;Goioerê;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41021100;41021100;ANASTACIO CEREZINE, E E-EF;ANASTACIO CEREZINE E E CMEF;Alvorada do Sul;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41028406;41028406;ANDREA NUZZI, C E MAESTRO-EF M PROFIS;ANDREA NUZZI C E CM MAESTROEF M P;Cambé;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41028457;41028457;ATTILIO CODATO, C E-EF M PROFIS;ATTILIO CODATO C E CMEF M;Cambé;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41028732;41028732;HELENA KOLODY, C E PROF-EF M;HELENA KOLODY C E CM PROFEF M;Cambé;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41028902;41028902;MANUEL BANDEIRA, C E-EF EM PROFIS;MANUEL BANDEIRA C E CMEF M PROFIS;Cambé;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41030125;41030125;CARLOS DE ALMEIDA, C E-EF M PROFIS;CARLOS DE ALMEIDA C E CMEF M PROFIS;Londrina;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41030265;41030265;CELIA MORAES DE OLIVEIRA,C E PROF-EF M P;CELIA M DE OLIVEIRA C E CM PROFEF M P;Londrina;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41030800;41030800;HEBER S VARGAS, C E PROF DR-EF M PROFIS 70;HEBER S VARGAS C E CM PROF DREF M P;Londrina;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41037324;41037324;ANTONIO DINIZ PEREIRA, C E-EF M PROFIS;ANTONIO DINIZ PEREIRA C E CMEF M;Ivaiporã;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41040317;41040317;JOSE DE MATTOS LEAO, C E-EF M;JOSE DE MATTOS LEAO C E CMEF M;São João do Ivaí;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41042778;41042778;STELLA MARIS, C E-EF M;STELLA MARIS C E CMEF M;Andirá;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41043375;41043375;NOBREGA DA CUNHA, C E-EF M;NOBREGA DA CUNHA C E CMEF M;Bandeirantes;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41046218;41046218;ANTONIO BITONTI, E E PROF-EF;ANTONIO BITONTI E E CM PROFEF;Sertaneja;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41046552;41046552;CAROLINA LUPION, C E DONA-EF M;CAROLINA LUPION C E CM DONAEF M;Cambará;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41046960;41046960;ANESIO DE A LEITE, C E-EF M PROFIS;ANESIO DE A LEITE C E CMEF M PROFIS;Jacarezinho;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41070585;41070585;CARLOS A CAMARGO, C E-EF M PROFIS;CARLOS A CAMARGO C E CMEF M PROFIS;Capitão Leônidas Marques;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41071018;41071018;XIV DE NOVEMBRO, C E -EF M;XIV DE NOVEMBRO C E CMEF M;Cascavel;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41071409;41071409;HUMBERTO A C BRANCO, C E MAL-EF M PROF;HUMBERTO A C BRANCO C E CM MALEF M P;Cascavel;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41071590;41071590;JOSE A B ORSO, C E-EF M;JOSE A B ORSO C E CMEF M PROF;Cascavel;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41072626;41072626;AMANCIO MORO, C E-EF M N PROFIS;AMANCIO MORO C E CM EF M N PROFIS;Corbélia;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41077512;41077512;ARTHUR DA C SILVA, C E MAL-EF M PROFIS;ARTHUR DA C SILVA C E CM MALEF M P;Medianeira;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41081340;41081340;JOAO ZACCO PARANA, C E-EF M PROFIS;JOAO ZACCO PARANA C E CMEF M;Planalto;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41084772;41084772;LEONARDO DA VINCI, C E-EF M N PROFIS;LEONARDO DA VINCI C E CMEF M N PROFIS;Dois Vizinhos;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41105176;41105176;ALTO RECREIO, C E-EF M LOANDA SANTA CRUZ DE MONTE;ALTO RECREIO C E CMEF M;Quedas do Iguaçu;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41125193;41125193;JOAO XXIII, C E-E F M;JOAO XXIII C E CMEF M;Campo Largo;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41125304;41125304;MACEDO SOARES, C E-EF M PROFIS;MACEDO SOARES C E CMEF M PROFIS;Campo Largo;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41126670;41126670;MIGUEL FRANCO FILHO, C E-EF M PROFIS;MIGUEL FRANCO FILHO C E CMEF M PROFIS;Contenda;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41128664;41128664;CRUZEIRO DO SUL, C E-EF M PROFIS;CRUZEIRO DO SUL C E CMEF M P;Curitiba;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41130065;41130065;JAYME CANET, C E-EF M PROFIS;JAYME CANET C E CMEF M P;Curitiba;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41130146;41130146;JOAO LOYOLA, C E PROF-EF M;JOAO LOYOLA C E CM PROFEF M P;Curitiba;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41130170;41130170;JOAO PAULO I, C E PAPA-EF M PROFIS;JOAO PAULO I C E CM PAPAEF M P;Curitiba;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41130200;41130200;JOAO WISLINSKI, C E PE-EF M N;JOAO WISLINSKI C E CM PEEF M N P;Curitiba;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41130359;41130359;JULIO MESQUITA, C E PROF-EF M PROFIS;JULIO MESQUITA C E CM PROFEF M PROFIS;Curitiba;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41130421;41130421;LAMENHA LINS, C E PRES-EF M PROFIS;LAMENHA LINS C E CM PRESEF M P;Curitiba;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41130685;41130685;LUIZA ROSS, C E PROFA-EF M PROFIS;LUIZA ROSS C E CM PROFAEF M P;Curitiba;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41131223;41131223;MILTON CARNEIRO, C E-EF M PROFIS;MILTON CARNEIRO C E CMEF M P;Curitiba;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41132475;41132475;PINHEIRO DO PARANA, C E-EF M PROFIS;PINHEIRO DO PARANA C E CMEF M P;Curitiba;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41133137;41133137;SANTA FELICIDADE, C E-EF M PROFIS;SANTA FELICIDADE C E CMEF M P;Curitiba;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41133200;41133200;SANTO ANTONIO, E E-EF;SANTO ANTONIO C E CMEF M;Curitiba;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41137361;41137361;ARNALDO JANSEN, C E PE-EF M PROF CASCAVEL CAPITÃO LEÔNIDAS;ARNALDO JANSEN C E CM PEEF M PROFIS;São José dos Pinhais;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41148550;41148550;SANTA RITA, E E-EF;SANTA RITA E E CMEF;Foz do Iguaçu;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41531876;41531876;GUIDO ARZUA, C E PROF-EF M PROFIS;GUIDO ARZUA C E CMEF M P;Curitiba;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;2;Edital nº 114/2023 (p. 2) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
41004957;41004957;ANCHIETA, C E-E F M N;ANCHIETA C E CMEF M N;Cruzeiro do Oeste;2023;2023-12-06;2023-12-06;RESULTADO;APROVADO;edital1142023_gsseed_ccm.pdf;3;Edital nº 114/2023 (p. 3) - Divulgação oficial do resultado da Consulta Pública favorável à adesão, com cláusula expressa de vigência a partir de 01/01/2024.;CONFIRMADO;Instituições com adesão aprovada na consulta pública dos dias 28 e 29 de novembro de 2023.
